# n msd err cf err var err
1.070000000000000000e+02 2.268652388183769741e-01 8.915892819807669744e-05 5.805675417909185176e-01 7.123006303792682997e-06 3.652005536284059529e-03 1.390445890671679849e-06
1.080000000000000000e+02 2.289566086037883030e-01 9.000865306550766038e-05 5.804943549840034800e-01 7.192613374668742663e-06 3.652005536284059529e-03 1.390445890671679849e-06
1.090000000000000000e+02 2.310492513191025332e-01 9.085941256489667986e-05 5.804257088194183511e-01 7.262324880627361256e-06 3.652005536284059529e-03 1.390445890671679849e-06
1.100000000000000000e+02 2.331423057488214434e-01 9.171086913335659441e-05 5.803593356443945694e-01 7.332113906693721581e-06 3.652005536284059529e-03 1.390445890671679849e-06
1.110000000000000000e+02 2.352402969707640956e-01 9.256480424568468742e-05 5.803063367882931312e-01 7.402122965020617642e-06 3.652005536284059529e-03 1.390445890671679849e-06
1.120000000000000000e+02 2.373310202056821416e-01 9.341641650702600013e-05 5.802365152705344364e-01 7.471968165841315712e-06 3.652005536284059529e-03 1.390445890671679849e-06
1.130000000000000000e+02 2.394265831294995761e-01 9.427047121928602065e-05 5.801796570894571792e-01 7.542030637084520361e-06 3.652005536284059529e-03 1.390445890671679849e-06
1.140000000000000000e+02 2.415186822495466734e-01 9.512370052486727122e-05 5.801154765414845427e-01 7.612049025770603883e-06 3.652005536284059529e-03 1.390445890671679849e-06
1.150000000000000000e+02 2.436124537056927886e-01 9.597812744014289250e-05 5.800563941131516854e-01 7.682185224468231856e-06 3.652005536284059529e-03 1.390445890671679849e-06
1.160000000000000000e+02 2.457048041878856504e-01 9.683253425929859589e-05 5.799949760875489080e-01 7.752341824464874947e-06 3.652005536284059529e-03 1.390445890671679849e-06
1.170000000000000000e+02 2.477958166610387813e-01 9.768695392628560506e-05 5.799314765195707766e-01 7.822521476915477912e-06 3.652005536284059529e-03 1.390445890671679849e-06
1.180000000000000000e+02 2.498885966607279352e-01 9.854261136551107888e-05 5.798731548079356646e-01 7.892822307909180365e-06 3.652005536284059529e-03 1.390445890671679849e-06
1.190000000000000000e+02 2.519824670194344973e-01 9.939924086767309855e-05 5.798183222380767221e-01 7.963223112010096876e-06 3.652005536284059529e-03 1.390445890671679849e-06
1.200000000000000000e+02 2.540721877522690297e-01 1.002547759437368686e-04 5.797549347154723476e-01 8.033558365276448788e-06 3.652005536284059529e-03 1.390445890671679849e-06
1.210000000000000000e+02 2.561620269932922134e-01 1.011109005239759715e-04 5.796928631037108204e-01 8.103962989473239992e-06 3.652005536284059529e-03 1.390445890671679849e-06
1.220000000000000000e+02 2.582521130697870704e-01 1.019676660864600714e-04 5.796323630677078231e-01 8.174441157847201655e-06 3.652005536284059529e-03 1.390445890671679849e-06
1.230000000000000000e+02 2.603374593164102802e-01 1.028231039523298725e-04 5.795622949802899937e-01 8.244835061623242872e-06 3.652005536284059529e-03 1.390445890671679849e-06
1.240000000000000000e+02 2.624229401627087843e-01 1.036791389475517417e-04 5.794936542521226253e-01 8.315299021268130372e-06 3.652005536284059529e-03 1.390445890671679849e-06
1.250000000000000000e+02 2.645075042507165075e-01 1.045353563865368058e-04 5.794241035458116418e-01 8.385799817833774241e-06 3.652005536284059529e-03 1.390445890671679849e-06
1.260000000000000000e+02 2.665927174145631406e-01 1.053923757232437330e-04 5.793570673851591302e-01 8.456387179818943871e-06 3.652005536284059529e-03 1.390445890671679849e-06
1.270000000000000000e+02 2.686779301084856741e-01 1.062499411046133525e-04 5.792910858988820078e-01 8.527040631486793601e-06 3.652005536284059529e-03 1.390445890671679849e-06
1.280000000000000000e+02 2.707605602948530699e-01 1.071070319060843449e-04 5.792206107814088512e-01 8.597678289634246609e-06 3.652005536284059529e-03 1.390445890671679849e-06
1.290000000000000000e+02 2.728433835920088812e-01 1.079647462621006294e-04 5.791516382084769266e-01 8.668388313870654309e-06 3.652005536284059529e-03 1.390445890671679849e-06
1.300000000000000000e+02 2.749235047571148005e-01 1.088219390076770009e-04 5.790780351858842989e-01 8.739078788643641309e-06 3.652005536284059529e-03 1.390445890671679849e-06
1.310000000000000000e+02 2.770071549901279573e-01 1.096810771605977717e-04 5.790129324915324061e-01 8.809947862526206836e-06 3.652005536284059529e-03 1.390445890671679849e-06
1.320000000000000000e+02 2.790853097812126538e-01 1.105385884359063426e-04 5.789374164007889956e-01 8.880708652843422038e-06 3.652005536284059529e-03 1.390445890671679849e-06
1.330000000000000000e+02 2.811671358455055114e-01 1.113981034076998085e-04 5.788705943558862810e-01 8.951652836313123306e-06 3.652005536284059529e-03 1.390445890671679849e-06
1.340000000000000000e+02 2.832437618632815957e-01 1.122561083169503024e-04 5.787941436257858507e-01 9.022498115720589196e-06 3.652005536284059529e-03 1.390445890671679849e-06
1.350000000000000000e+02 2.853240687738839987e-01 1.131161228342732899e-04 5.787262914989447227e-01 9.093527381457546402e-06 3.652005536284059529e-03 1.390445890671679849e-06
